age,job,marital,education,default,housing,loan,helper,contact,month,year,date,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
53,admin.,divorced,university.degree,no,yes,yes,53admin.divorceduniversity.degreenoyesyesthu172,telephone,may,2008,,thu,172,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
53,housemaid,married,basic.6y,unknown,unknown,unknown,53housemaidmarriedbasic.6yunknownunknownunknownmon372,cellular,apr,2009,,mon,372,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34,blue-collar,married,basic.4y,no,yes,yes,34blue-collarmarriedbasic.4ynoyesyeswed338,cellular,may,2009,,wed,338,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,technician,divorced,professional.course,no,no,no,34techniciandivorcedprofessional.coursenononowed91,telephone,may,2008,,wed,91,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
41,self-employed,married,basic.9y,no,yes,no,41self-employedmarriedbasic.9ynoyesnothu1135,cellular,may,2009,,thu,1135,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
48,blue-collar,married,basic.4y,no,no,no,48blue-collarmarriedbasic.4ynononotue134,cellular,aug,2008,,tue,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
47,blue-collar,married,basic.4y,unknown,no,no,47blue-collarmarriedbasic.4yunknownnonowed624,telephone,jun,2008,,wed,624,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39,services,married,high.school,no,no,no,39servicesmarriedhigh.schoolnononothu359,telephone,may,2008,,thu,359,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
50,technician,married,basic.9y,no,yes,no,50technicianmarriedbasic.9ynoyesnomon55,telephone,nov,2008,,mon,55,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,technician,single,basic.6y,no,yes,no,38techniciansinglebasic.6ynoyesnowed164,cellular,nov,2008,,wed,164,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
37,admin.,single,university.degree,no,yes,no,37admin.singleuniversity.degreenoyesnomon540,telephone,jun,2008,,mon,540,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,services,single,basic.9y,unknown,yes,no,29servicessinglebasic.9yunknownyesnothu105,cellular,apr,2009,,thu,105,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
24,entrepreneur,single,high.school,no,yes,no,24entrepreneursinglehigh.schoolnoyesnofri113,telephone,jun,2008,,fri,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
46,management,married,university.degree,no,no,no,46managementmarrieduniversity.degreenononomon103,telephone,may,2008,,mon,103,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin.,single,university.degree,no,no,yes,35admin.singleuniversity.degreenonoyesfri159,telephone,jun,2008,,fri,159,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,admin.,single,university.degree,no,unknown,unknown,32admin.singleuniversity.degreenounknownunknownfri107,cellular,aug,2008,,fri,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,admin.,single,university.degree,no,yes,no,33admin.singleuniversity.degreenoyesnotue226,cellular,aug,2008,,tue,226,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
58,retired,married,professional.course,unknown,no,no,58retiredmarriedprofessional.courseunknownnonofri158,cellular,nov,2008,,fri,158,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
36,blue-collar,married,basic.4y,unknown,yes,no,36blue-collarmarriedbasic.4yunknownyesnofri166,telephone,may,2008,,fri,166,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
41,technician,married,university.degree,no,yes,no,41technicianmarrieduniversity.degreenoyesnofri67,telephone,may,2008,,fri,67,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,technician,single,professional.course,no,yes,no,33techniciansingleprofessional.coursenoyesnowed290,cellular,aug,2008,,wed,290,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
29,admin.,married,university.degree,no,no,yes,29admin.marrieduniversity.degreenonoyesfri14,cellular,aug,2008,,fri,14,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
51,technician,single,university.degree,no,no,no,51techniciansingleuniversity.degreenononofri657,cellular,jun,2009,,fri,657,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
52,management,married,university.degree,no,no,no,52managementmarrieduniversity.degreenononotue600,cellular,aug,2009,,tue,600,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
44,blue-collar,married,basic.9y,no,no,no,44blue-collarmarriedbasic.9ynononofri41,cellular,jul,2008,,fri,41,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,admin.,married,high.school,no,no,yes,42admin.marriedhigh.schoolnonoyesthu219,cellular,jul,2008,,thu,219,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,admin.,married,university.degree,unknown,no,no,43admin.marrieduniversity.degreeunknownnonotue101,cellular,aug,2008,,tue,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,services,married,high.school,unknown,no,no,32servicesmarriedhigh.schoolunknownnonomon44,cellular,jul,2008,,mon,44,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,blue-collar,married,basic.4y,no,no,no,32blue-collarmarriedbasic.4ynononomon41,telephone,may,2008,,mon,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,married,basic.4y,no,no,yes,38servicesmarriedbasic.4ynonoyesthu90,telephone,jun,2008,,thu,90,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
32,technician,married,university.degree,no,yes,no,32technicianmarrieduniversity.degreenoyesnothu402,cellular,aug,2008,,thu,402,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,technician,married,professional.course,no,no,no,31technicianmarriedprofessional.coursenononomon551,cellular,apr,2009,,mon,551,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
37,blue-collar,married,basic.9y,no,yes,yes,37blue-collarmarriedbasic.9ynoyesyeswed184,cellular,jul,2008,,wed,184,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
43,blue-collar,married,basic.9y,no,yes,no,43blue-collarmarriedbasic.9ynoyesnothu340,cellular,nov,2008,,thu,340,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30,technician,married,university.degree,no,no,no,30technicianmarrieduniversity.degreenononomon165,telephone,may,2008,,mon,165,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,blue-collar,married,basic.9y,no,yes,no,34blue-collarmarriedbasic.9ynoyesnotue264,cellular,may,2009,,tue,264,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36,management,married,unknown,no,no,no,36managementmarriedunknownnononomon98,cellular,jun,2009,,mon,98,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no
29,admin.,single,university.degree,no,yes,no,29admin.singleuniversity.degreenoyesnomon333,cellular,jul,2008,,mon,333,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,admin.,divorced,university.degree,no,yes,yes,52admin.divorceduniversity.degreenoyesyestue183,cellular,nov,2008,,tue,183,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
54,retired,divorced,basic.4y,no,no,no,54retireddivorcedbasic.4ynononomon157,telephone,jun,2008,,mon,157,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
31,services,married,professional.course,no,no,no,31servicesmarriedprofessional.coursenononothu627,cellular,nov,2008,,thu,627,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
37,blue-collar,married,basic.6y,unknown,yes,no,37blue-collarmarriedbasic.6yunknownyesnowed345,cellular,jul,2008,,wed,345,10,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
40,technician,single,university.degree,no,no,no,40techniciansingleuniversity.degreenononomon141,cellular,nov,2009,,mon,141,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
43,technician,married,professional.course,unknown,no,no,43technicianmarriedprofessional.courseunknownnonothu681,cellular,may,2009,,thu,681,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
35,technician,divorced,professional.course,no,no,no,35techniciandivorcedprofessional.coursenononowed66,cellular,jun,2010,,wed,66,1,13,2,failure,-1.7,94.055,-39.8,0.739,4991.6,no
37,admin.,single,high.school,no,yes,no,37admin.singlehigh.schoolnoyesnomon291,cellular,jul,2008,,mon,291,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,services,married,basic.6y,no,no,no,35servicesmarriedbasic.6ynononomon70,telephone,may,2008,,mon,70,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin.,married,professional.course,no,yes,yes,53admin.marriedprofessional.coursenoyesyestue140,cellular,nov,2008,,tue,140,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
55,blue-collar,married,basic.4y,unknown,no,no,55blue-collarmarriedbasic.4yunknownnonowed345,telephone,jun,2008,,wed,345,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
40,unemployed,married,professional.course,no,no,yes,40unemployedmarriedprofessional.coursenonoyesfri91,telephone,sep,2009,,fri,91,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
28,blue-collar,single,high.school,no,yes,no,28blue-collarsinglehigh.schoolnoyesnothu240,telephone,apr,2009,,thu,240,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
39,blue-collar,single,basic.4y,no,no,yes,39blue-collarsinglebasic.4ynonoyesfri396,telephone,jun,2008,,fri,396,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,basic.9y,no,no,no,41blue-collarmarriedbasic.9ynononofri491,cellular,may,2009,,fri,491,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
46,blue-collar,married,basic.6y,unknown,yes,no,46blue-collarmarriedbasic.6yunknownyesnotue398,cellular,aug,2008,,tue,398,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
52,self-employed,married,university.degree,unknown,no,no,52self-employedmarrieduniversity.degreeunknownnonomon175,telephone,may,2008,,mon,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,admin.,single,high.school,no,no,yes,44admin.singlehigh.schoolnonoyesfri12,telephone,jul,2010,,fri,12,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
31,unemployed,married,high.school,yes,no,no,31unemployedmarriedhigh.schoolyesnonotue111,cellular,nov,2008,,tue,111,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
31,blue-collar,married,basic.9y,no,no,no,31blue-collarmarriedbasic.9ynononowed129,cellular,jul,2008,,wed,129,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31,admin.,married,university.degree,no,no,no,31admin.marrieduniversity.degreenononowed196,cellular,aug,2008,,wed,196,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
35,services,married,high.school,no,yes,no,35servicesmarriedhigh.schoolnoyesnotue377,cellular,jul,2008,,tue,377,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
58,blue-collar,married,basic.4y,no,yes,no,58blue-collarmarriedbasic.4ynoyesnothu184,telephone,may,2008,,thu,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
38,technician,married,professional.course,no,yes,no,38technicianmarriedprofessional.coursenoyesnofri363,cellular,mar,2009,,fri,363,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,yes
51,admin.,married,basic.4y,unknown,no,no,51admin.marriedbasic.4yunknownnonotue516,cellular,may,2009,,tue,516,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
36,technician,married,professional.course,no,no,no,36technicianmarriedprofessional.coursenononomon151,telephone,jun,2008,,mon,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,blue-collar,married,high.school,unknown,yes,no,47blue-collarmarriedhigh.schoolunknownyesnomon224,telephone,jun,2008,,mon,224,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,admin.,single,high.school,no,no,no,49admin.singlehigh.schoolnononothu103,cellular,aug,2008,,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,housemaid,married,basic.4y,no,yes,yes,39housemaidmarriedbasic.4ynoyesyesfri215,cellular,aug,2008,,fri,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,admin.,single,university.degree,unknown,yes,no,33admin.singleuniversity.degreeunknownyesnowed183,cellular,aug,2008,,wed,183,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
66,retired,married,professional.course,no,no,yes,66retiredmarriedprofessional.coursenonoyestue525,cellular,mar,2010,,tue,525,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
36,technician,married,professional.course,no,yes,no,36technicianmarriedprofessional.coursenoyesnomon45,cellular,aug,2008,,mon,45,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,blue-collar,divorced,basic.9y,no,no,no,46blue-collardivorcedbasic.9ynononotue332,cellular,apr,2009,,tue,332,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
44,services,married,professional.course,unknown,yes,no,44servicesmarriedprofessional.courseunknownyesnothu428,cellular,may,2009,,thu,428,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
50,technician,married,professional.course,unknown,yes,yes,50technicianmarriedprofessional.courseunknownyesyesfri705,telephone,jun,2008,,fri,705,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
32,services,married,professional.course,no,yes,no,32servicesmarriedprofessional.coursenoyesnofri379,telephone,may,2008,,fri,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
52,housemaid,married,basic.6y,no,yes,no,52housemaidmarriedbasic.6ynoyesnofri268,cellular,aug,2008,,fri,268,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26,blue-collar,single,high.school,no,no,no,26blue-collarsinglehigh.schoolnononofri213,telephone,may,2008,,fri,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,admin.,single,university.degree,no,no,no,30admin.singleuniversity.degreenononothu180,cellular,aug,2008,,thu,180,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,technician,divorced,professional.course,no,yes,no,34techniciandivorcedprofessional.coursenoyesnowed296,telephone,may,2008,,wed,296,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,management,married,university.degree,no,yes,yes,30managementmarrieduniversity.degreenoyesyestue196,cellular,nov,2008,,tue,196,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
56,retired,married,basic.4y,no,no,no,56retiredmarriedbasic.4ynononofri163,cellular,nov,2008,,fri,163,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
33,blue-collar,married,basic.9y,no,yes,no,33blue-collarmarriedbasic.9ynoyesnowed76,telephone,may,2008,,wed,76,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,blue-collar,divorced,basic.6y,no,yes,no,31blue-collardivorcedbasic.6ynoyesnofri597,telephone,may,2008,,fri,597,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
47,admin.,single,unknown,unknown,yes,no,47admin.singleunknownunknownyesnotue247,telephone,may,2008,,tue,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,services,married,professional.course,no,no,no,46servicesmarriedprofessional.coursenononotue75,telephone,jun,2008,,tue,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,technician,married,basic.4y,no,no,no,54technicianmarriedbasic.4ynononotue120,telephone,may,2008,,tue,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,technician,single,university.degree,no,no,no,30techniciansingleuniversity.degreenononothu78,cellular,nov,2008,,thu,78,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
40,self-employed,married,unknown,unknown,no,no,40self-employedmarriedunknownunknownnonomon143,cellular,jul,2008,,mon,143,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,services,married,high.school,no,yes,no,45servicesmarriedhigh.schoolnoyesnotue68,telephone,jul,2008,,tue,68,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,unemployed,married,basic.4y,no,yes,yes,45unemployedmarriedbasic.4ynoyesyesfri264,telephone,jun,2008,,fri,264,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
55,retired,married,high.school,no,yes,no,55retiredmarriedhigh.schoolnoyesnofri136,cellular,jun,2009,,fri,136,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no
30,admin.,married,university.degree,unknown,no,no,30admin.marrieduniversity.degreeunknownnonomon313,cellular,aug,2008,,mon,313,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
82,housemaid,divorced,basic.4y,no,no,no,82housemaiddivorcedbasic.4ynononowed316,cellular,jul,2010,,wed,316,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,yes
55,unknown,married,basic.4y,no,yes,no,55unknownmarriedbasic.4ynoyesnothu1298,cellular,jul,2008,,thu,1298,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
39,entrepreneur,married,basic.9y,no,no,no,39entrepreneurmarriedbasic.9ynononotue157,telephone,may,2008,,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,technician,married,basic.9y,no,yes,no,46technicianmarriedbasic.9ynoyesnofri1135,telephone,may,2008,,fri,1135,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,single,basic.4y,no,no,no,33blue-collarsinglebasic.4ynononofri60,cellular,nov,2008,,fri,60,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
39,admin.,single,unknown,no,no,no,39admin.singleunknownnononofri188,cellular,nov,2008,,fri,188,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
37,blue-collar,married,basic.4y,unknown,yes,no,37blue-collarmarriedbasic.4yunknownyesnofri97,cellular,jul,2008,,fri,97,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
28,technician,single,professional.course,no,yes,no,28techniciansingleprofessional.coursenoyesnothu78,cellular,aug,2009,,thu,78,3,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,yes
41,technician,divorced,university.degree,no,yes,yes,41techniciandivorceduniversity.degreenoyesyesfri116,cellular,aug,2008,,fri,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
39,admin.,married,university.degree,no,no,no,39admin.marrieduniversity.degreenononotue160,telephone,may,2008,,tue,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,blue-collar,married,basic.4y,no,yes,no,27blue-collarmarriedbasic.4ynoyesnomon51,telephone,may,2008,,mon,51,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,housemaid,married,basic.9y,no,yes,yes,39housemaidmarriedbasic.9ynoyesyesmon272,cellular,nov,2008,,mon,272,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
46,technician,married,professional.course,no,yes,no,46technicianmarriedprofessional.coursenoyesnomon61,cellular,nov,2008,,mon,61,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
38,technician,married,professional.course,no,no,no,38technicianmarriedprofessional.coursenononothu119,cellular,mar,2009,,thu,119,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
54,technician,single,high.school,no,yes,no,54techniciansinglehigh.schoolnoyesnofri32,cellular,nov,2008,,fri,32,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
25,admin.,single,basic.9y,no,no,no,25admin.singlebasic.9ynononothu18,cellular,jul,2008,,thu,18,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
37,admin.,married,university.degree,no,no,yes,37admin.marrieduniversity.degreenonoyesmon206,cellular,dec,2009,,mon,206,2,6,1,success,-3,92.713,-33,0.706,5023.5,yes
28,self-employed,single,basic.9y,no,no,no,28self-employedsinglebasic.9ynononotue125,telephone,may,2008,,tue,125,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
53,blue-collar,married,basic.4y,unknown,yes,no,53blue-collarmarriedbasic.4yunknownyesnothu446,cellular,aug,2008,,thu,446,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
58,blue-collar,married,basic.4y,unknown,yes,no,58blue-collarmarriedbasic.4yunknownyesnotue451,cellular,may,2009,,tue,451,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
31,admin.,single,high.school,no,no,no,31admin.singlehigh.schoolnononothu132,telephone,may,2008,,thu,132,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
42,services,married,high.school,no,yes,no,42servicesmarriedhigh.schoolnoyesnofri174,telephone,jun,2008,,fri,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,married,professional.course,no,yes,no,37blue-collarmarriedprofessional.coursenoyesnomon340,cellular,jul,2008,,mon,340,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,self-employed,divorced,university.degree,no,no,no,37self-employeddivorceduniversity.degreenononowed143,cellular,may,2009,,wed,143,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
24,blue-collar,single,basic.9y,no,yes,no,24blue-collarsinglebasic.9ynoyesnomon61,cellular,may,2009,,mon,61,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,technician,married,professional.course,no,yes,no,33technicianmarriedprofessional.coursenoyesnomon9,telephone,jul,2008,,mon,9,17,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
